id|event_id|local_datetime
355|188|2019-05-11 08:30:00+00:00
356|188|2019-05-12 08:30:00+00:00
357|189|2019-03-21 18:30:00+00:00
360|191|2019-04-21 08:45:00+00:00
361|192|2019-04-16 17:15:00+00:00
363|194|2019-04-23 17:30:00+00:00
364|195|2019-04-15 17:30:00+00:00
370|198|2019-04-13 11:00:00+00:00
371|198|2019-04-14 09:00:00+00:00
374|201|2022-03-17 11:00:00+00:00
375|201|2019-05-12 10:00:00+00:00
385|146|2019-06-25 17:30:00+00:00
386|211|2019-05-15 16:00:00+00:00
391|212|2019-05-25 10:00:00+00:00
392|212|2019-05-26 10:00:00+00:00
393|212|2019-05-27 10:00:00+00:00
394|213|2019-05-04 10:00:00+00:00
395|213|2019-05-05 10:00:00+00:00
396|213|2019-05-06 10:00:00+00:00
397|214|2019-05-10 11:00:00+00:00
398|214|2019-05-11 10:00:00+00:00
399|214|2019-05-12 10:00:00+00:00
400|215|2019-05-20 17:30:00+00:00
413|218|2019-05-15 17:00:00+00:00
421|222|2019-05-21 17:30:00+00:00
422|223|2019-06-19 09:00:00+00:00
423|223|2019-06-20 09:00:00+00:00
424|223|2019-06-21 09:00:00+00:00
425|223|2019-06-22 09:00:00+00:00
430|225|2019-06-18 17:30:00+00:00
431|226|2019-07-02 18:30:00+00:00
435|229|2019-07-17 17:30:00+00:00
444|232|2019-07-12 12:00:00+00:00
445|232|2019-07-13 12:00:00+00:00
446|233|2019-06-21 11:00:00+00:00
447|233|2019-06-22 10:00:00+00:00
448|233|2019-06-23 10:00:00+00:00
449|234|2019-06-28 11:00:00+00:00
450|234|2019-06-29 10:00:00+00:00
451|234|2019-06-30 10:00:00+00:00
452|235|2019-06-13 08:00:00+00:00
453|235|2019-06-14 08:00:00+00:00
454|235|2019-06-16 08:00:00+00:00
455|236|2019-06-13 08:00:00+00:00
456|236|2019-06-14 08:00:00+00:00
457|236|2019-06-16 08:00:00+00:00
461|239|2019-07-11 17:30:00+00:00
469|241|2022-06-19 08:30:00+00:00
470|241|2022-06-18 08:30:00+00:00
480|244|2019-07-12 10:00:00+00:00
481|244|2019-07-13 09:00:00+00:00
482|244|2019-07-14 09:00:00+00:00
485|248|2019-06-30 17:30:00+00:00
486|249|2019-06-18 09:00:00+00:00
487|249|2019-06-20 09:00:00+00:00
489|251|2019-06-29 09:30:00+00:00
491|253|2019-07-07 10:15:00+00:00
499|256|2019-06-29 13:00:00+00:00
504|258|2019-07-06 10:00:00+00:00
505|259|2019-07-18 11:00:00+00:00
506|259|2019-07-19 11:00:00+00:00
507|259|2019-07-20 11:00:00+00:00
508|259|2019-07-21 11:00:00+00:00
513|261|2019-08-02 10:00:00+00:00
514|261|2019-08-03 09:00:00+00:00
515|261|2019-08-04 09:00:00+00:00
517|263|2019-08-24 10:00:00+00:00
518|263|2019-08-25 10:00:00+00:00
519|263|2019-08-26 10:00:00+00:00
520|264|2019-07-20 11:30:00+00:00
521|264|2019-07-20 17:30:00+00:00
524|267|2019-08-09 17:30:00+00:00
525|267|2019-08-10 11:30:00+00:00
526|267|2019-08-10 17:30:00+00:00
528|270|2022-03-29 08:30:00+00:00
529|270|2022-03-30 08:30:00+00:00
530|270|2022-04-15 08:30:00+00:00
531|270|2022-03-31 08:30:00+00:00
538|274|2019-09-14 08:00:00+00:00
539|273|2019-09-03 17:00:00+00:00
540|275|2019-08-23 17:30:00+00:00
541|275|2019-08-24 17:30:00+00:00
545|277|2019-08-07 11:00:00+00:00
556|281|2019-08-30 17:30:00+00:00
557|281|2019-08-31 11:30:00+00:00
558|281|2019-08-31 17:30:00+00:00
559|282|2019-08-15 07:30:00+00:00
560|282|2019-08-16 07:30:00+00:00
561|282|2019-08-17 07:30:00+00:00
562|282|2019-08-18 07:30:00+00:00
563|283|2019-09-06 17:30:00+00:00
564|283|2019-09-07 11:30:00+00:00
565|283|2019-09-07 17:30:00+00:00
566|284|2019-10-09 09:00:00+00:00
567|284|2019-10-10 09:00:00+00:00
568|284|2019-10-11 09:00:00+00:00
569|284|2019-10-12 09:00:00+00:00
570|284|2019-10-13 09:00:00+00:00
571|286|2019-09-12 17:30:00+00:00
572|285|2019-10-01 17:45:00+00:00
575|288|2019-10-15 08:45:00+00:00
577|290|2019-10-17 10:00:00+00:00
578|290|2019-10-17 16:30:00+00:00
579|290|2019-10-18 10:00:00+00:00
580|290|2019-10-19 10:00:00+00:00
581|290|2019-10-20 10:00:00+00:00
582|291|2019-11-21 10:00:00+00:00
586|293|2019-09-13 17:30:00+00:00
587|293|2019-09-14 11:30:00+00:00
588|294|2019-10-08 18:15:00+00:00
592|293|2019-09-14 17:30:00+00:00
593|297|2019-12-31 10:00:00+00:00
594|297|2022-03-31 09:00:00+00:00
595|297|2022-04-19 09:00:00+00:00
596|297|2022-04-21 09:00:00+00:00
597|296|2019-10-16 16:30:00+00:00
598|298|2019-09-30 18:00:00+00:00
602|296|2019-10-17 10:00:00+00:00
603|296|2019-10-18 10:00:00+00:00
604|296|2019-10-19 10:00:00+00:00
605|296|2019-10-20 10:00:00+00:00
606|301|2019-09-06 09:00:00+00:00
607|301|2019-09-07 09:00:00+00:00
608|301|2019-09-08 09:00:00+00:00
610|303|2019-09-06 08:00:00+00:00
611|303|2019-09-07 08:00:00+00:00
612|303|2019-09-08 08:00:00+00:00
623|277|2019-10-11 10:00:00+00:00
631|274|2019-09-28 08:00:00+00:00
636|321|2019-10-04 07:00:00+00:00
643|325|2019-10-19 08:45:00+00:00
655|331|2019-11-07 18:00:00+00:00
657|334|2019-10-28 18:30:00+00:00
658|336|2019-10-25 10:30:00+00:00
659|337|2019-11-20 10:00:00+00:00
660|337|2019-11-21 10:00:00+00:00
661|337|2019-11-22 10:00:00+00:00
664|335|2019-11-25 04:00:00+00:00
673|288|2019-11-27 09:30:00+00:00
674|344|2019-09-30 07:30:00+00:00
679|349|2019-11-24 11:30:00+00:00
680|350|2019-11-13 09:45:00+00:00
686|354|2019-10-30 05:00:00+00:00
689|356|2019-11-11 19:00:00+00:00
690|357|2020-03-16 18:00:00+00:00
693|360|2020-03-14 10:30:00+00:00
694|361|2019-10-30 10:30:00+00:00
695|362|2019-11-07 18:00:00+00:00
696|363|2019-11-21 10:00:00+00:00
697|363|2019-11-22 10:00:00+00:00
698|363|2019-11-23 10:00:00+00:00
699|363|2019-11-24 10:00:00+00:00
700|364|2019-11-13 10:00:00+00:00
701|364|2019-11-14 10:00:00+00:00
702|364|2019-11-15 10:00:00+00:00
703|364|2019-11-16 10:00:00+00:00
704|364|2019-11-17 10:00:00+00:00
705|365|2020-02-04 01:30:00+00:00
707|367|2019-11-08 18:30:00+00:00
708|368|2019-12-04 18:30:00+00:00
714|370|2019-11-05 18:00:00+00:00
715|371|2019-12-05 10:00:00+00:00
716|371|2019-12-06 10:00:00+00:00
717|371|2019-12-07 10:00:00+00:00
718|371|2019-12-08 10:00:00+00:00
719|372|2019-11-12 10:00:00+00:00
729|378|2019-11-15 17:00:00+00:00
730|378|2019-11-16 10:00:00+00:00
731|378|2019-11-17 10:00:00+00:00
733|379|2019-11-22 17:00:00+00:00
734|379|2019-11-23 10:00:00+00:00
735|379|2019-11-24 10:00:00+00:00
736|380|2019-11-12 09:00:00+00:00
737|380|2019-11-13 09:00:00+00:00
738|380|2019-11-14 09:00:00+00:00
739|380|2019-11-15 09:00:00+00:00
740|380|2019-11-16 09:00:00+00:00
747|382|2019-11-18 04:30:00+00:00
748|383|2019-11-26 18:30:00+00:00
749|384|2019-11-27 02:00:00+00:00
754|388|2019-11-29 10:00:00+00:00
757|390|2020-01-15 18:45:00+00:00
781|399|2020-02-28 15:00:00+00:00
782|399|2020-02-27 17:00:00+00:00
783|399|2020-02-29 13:00:00+00:00
784|399|2020-03-01 10:00:00+00:00
785|400|2020-01-29 18:00:00+00:00
786|401|2020-01-30 18:30:00+00:00
787|402|2020-03-24 17:00:00+00:00
792|405|2020-02-26 15:30:00+00:00
793|406|2020-02-26 18:00:00+00:00
798|409|2020-12-30 17:00:00+00:00
799|409|2020-12-29 17:00:00+00:00
800|410|2020-11-20 15:00:00+00:00
801|411|2020-11-29 08:00:00+00:00
802|412|2020-12-20 05:00:00+00:00
805|415|2020-03-04 18:30:00+00:00
807|417|2020-03-10 18:30:00+00:00
543|275|2019-08-25 17:30:00+00:00
815|147|2020-03-26 10:00:00+00:00
816|147|2020-03-27 10:00:00+00:00
817|147|2020-03-28 10:00:00+00:00
818|147|2020-03-29 09:00:00+00:00
841|425|2020-03-11 17:30:00+00:00
842|426|2022-05-19 16:30:00+00:00
845|429|2020-03-27 10:00:00+00:00
846|429|2020-03-28 10:00:00+00:00
847|429|2020-03-29 09:00:00+00:00
848|429|2020-03-30 09:00:00+00:00
849|429|2020-03-31 09:00:00+00:00
850|429|2020-04-01 09:00:00+00:00
851|429|2020-04-02 09:00:00+00:00
852|429|2020-04-03 09:00:00+00:00
853|429|2020-04-04 09:00:00+00:00
854|429|2020-04-05 09:00:00+00:00
855|429|2020-04-06 09:00:00+00:00
856|429|2020-04-07 09:00:00+00:00
857|429|2020-04-08 09:00:00+00:00
858|429|2020-04-09 09:00:00+00:00
859|429|2020-04-10 09:00:00+00:00
860|429|2020-04-11 09:00:00+00:00
861|429|2020-04-12 09:00:00+00:00
862|429|2020-04-13 09:00:00+00:00
863|158|2020-03-20 17:00:00+00:00
864|158|2020-03-20 18:00:00+00:00
865|158|2020-03-21 11:00:00+00:00
866|430|2020-03-10 10:00:00+00:00
867|430|2020-03-11 10:00:00+00:00
868|430|2020-03-12 10:00:00+00:00
869|430|2020-03-13 10:00:00+00:00
870|430|2020-03-14 10:00:00+00:00
882|435|2020-03-13 08:00:00+00:00
883|435|2020-03-14 08:00:00+00:00
884|436|2020-03-27 18:30:00+00:00
885|436|2020-03-28 12:15:00+00:00
886|436|2020-03-28 18:30:00+00:00
889|438|2020-05-02 09:00:00+00:00
890|438|2020-05-03 09:00:00+00:00
891|438|2020-05-04 09:00:00+00:00
892|438|2020-05-05 09:00:00+00:00
893|438|2020-05-06 09:00:00+00:00
894|438|2020-05-07 09:00:00+00:00
895|438|2020-05-09 09:00:00+00:00
896|438|2020-05-10 09:00:00+00:00
897|439|2020-04-17 17:00:00+00:00
898|439|2020-04-18 11:30:00+00:00
899|439|2020-04-18 17:00:00+00:00
900|440|2020-06-12 17:30:00+00:00
901|440|2020-06-13 11:30:00+00:00
903|440|2020-06-13 17:30:00+00:00
904|441|2020-06-26 17:30:00+00:00
905|441|2020-06-27 11:30:00+00:00
906|441|2020-06-27 17:30:00+00:00
907|442|2020-07-04 11:30:00+00:00
908|442|2020-07-04 17:30:00+00:00
911|444|2020-04-23 09:00:00+00:00
912|444|2020-04-24 09:00:00+00:00
913|444|2020-04-25 09:00:00+00:00
914|444|2020-04-26 09:00:00+00:00
920|446|2020-03-28 15:00:00+00:00
921|447|2020-04-03 17:00:00+00:00
922|449|2022-01-05 18:00:00+00:00
923|450|2020-06-30 10:00:00+00:00
924|451|2022-01-14 16:00:00+00:00
925|452|2022-06-03 16:00:00+00:00
926|453|2022-03-18 17:00:00+00:00
927|454|2021-11-08 17:00:00+00:00
928|455|2022-08-25 22:00:00+00:00
929|456|2022-09-16 16:00:00+00:00
930|457|2022-12-31 17:00:00+00:00
935|462|2022-03-26 12:00:00+00:00
937|464|2022-11-26 10:00:00+00:00
939|466|2022-09-03 08:30:00+00:00
940|454|2021-10-25 16:00:00+00:00
941|454|2021-12-07 17:00:00+00:00
942|454|2021-12-08 17:00:00+00:00
943|454|2021-12-09 17:00:00+00:00
944|454|2022-01-24 17:00:00+00:00
945|454|2022-04-01 16:00:00+00:00
946|454|2022-03-13 17:00:00+00:00
955|472|2022-06-25 16:00:00+00:00
956|472|2022-08-26 16:00:00+00:00
968|461|2022-04-06 03:00:00+00:00
972|472|2022-08-27 16:00:00+00:00
973|472|2022-03-11 17:00:00+00:00
974|472|2022-03-12 17:00:00+00:00
975|472|2022-11-03 17:00:03+00:00
976|472|2022-04-30 16:00:00+00:00
977|472|2022-05-01 16:00:00+00:00
978|472|2022-06-16 16:00:00+00:00
979|456|2022-09-14 16:00:00+00:00
980|456|2022-09-18 16:00:00+00:00
981|455|2022-10-01 22:00:00+00:00
982|455|2022-12-31 23:00:01+00:00
983|457|2022-07-09 16:00:00+00:00
984|453|2022-03-20 17:00:00+00:00
986|453|2022-03-25 17:00:00+00:00
987|453|2022-03-27 16:00:00+00:00
988|453|2022-05-13 16:00:00+00:00
989|453|2022-05-14 16:00:00+00:00
990|453|2022-05-15 16:00:00+00:00
991|453|2022-06-03 16:00:00+00:00
992|453|2022-06-04 16:00:00+00:00
993|451|2022-01-20 17:00:00+00:00
994|451|2022-07-01 16:00:00+00:00
995|451|2022-01-28 17:00:00+00:00
996|451|2022-09-11 16:00:00+00:00
997|451|2022-09-03 16:00:01+00:00
998|451|2022-02-11 17:00:00+00:00
999|451|2022-02-12 17:00:00+00:00
1000|451|2022-03-03 17:00:00+00:00
1001|451|2022-04-29 16:00:00+00:00
1002|466|2022-03-05 09:30:00+00:00
1003|466|2022-04-23 08:30:00+00:00
1004|466|2022-05-08 08:30:00+00:00
1005|466|2022-05-21 08:30:00+00:00
1006|466|2021-06-04 08:30:00+00:00
1008|466|2022-07-09 08:30:00+00:00
1009|462|2022-06-18 11:00:00+00:00
1010|368|2021-04-24 17:00:00+00:00
1011|259|2021-04-23 18:00:00+00:00
1012|473|2021-10-19 04:00:00+00:00
1013|474|2021-11-21 06:00:00+00:00
1014|457|2022-09-17 15:30:00+00:00
1023|452|2022-06-01 16:00:00+00:00
1025|472|2022-06-24 16:00:00+00:00
1026|472|2022-04-22 10:00:00+00:00
1027|472|2022-04-23 10:00:00+00:00
1028|456|2022-12-31 11:00:00+00:00
1033|466|2022-06-18 10:00:00+00:00
1034|466|2022-06-04 10:00:00+00:00
1035|466|2022-12-31 11:00:00+00:00
1036|464|2022-04-10 10:00:00+00:00
1037|464|2022-06-11 10:00:00+00:00
1038|464|2022-06-12 10:00:00+00:00
1039|482|2021-05-19 17:00:00+00:00
1040|483|2021-06-04 15:00:00+00:00
1041|484|2022-06-25 08:30:00+00:00
1043|486|2022-05-07 08:30:00+00:00
1045|488|2021-06-27 09:00:00+00:00
1062|503|2021-05-21 09:00:00+00:00
1063|504|2021-05-21 05:00:00+00:00
1064|504|2021-05-22 06:00:00+00:00
1065|504|2021-05-23 06:00:00+00:00
1066|504|2021-05-24 11:30:00+00:00
1067|504|2021-05-25 02:30:00+00:00
1068|504|2021-05-26 06:00:00+00:00
1069|504|2021-05-27 06:30:00+00:00
1070|504|2021-05-28 02:30:00+00:00
1071|504|2021-05-28 06:00:00+00:00
1072|505|2021-05-21 02:30:00+00:00
1073|505|2021-05-21 06:00:00+00:00
1074|505|2021-05-22 06:00:00+00:00
1075|505|2021-05-24 06:00:00+00:00
1076|505|2021-05-26 06:00:00+00:00
1077|505|2021-05-27 02:30:00+00:00
1078|506|2021-06-10 17:00:00+00:00
1081|509|2021-09-25 04:30:00+00:00
1083|511|2021-06-18 11:00:00+00:00
1087|516|2021-07-28 12:00:00+00:00
1094|518|2021-07-06 17:30:00+00:00
1097|522|2021-08-10 10:30:00+00:00
1101|527|2021-08-18 11:00:00+00:00
1102|528|2021-08-12 11:00:00+00:00
1115|542|2022-09-10 08:30:00+00:00
1117|544|2022-03-12 09:30:00+00:00
1120|522|2021-08-12 10:30:00+00:00
1121|547|2021-08-04 09:00:00+00:00
1124|549|2021-10-07 12:30:00+00:00
1126|206|2020-07-26 12:46:56+00:00
1127|500|2021-06-22 17:00:00+00:00
1130|552|2021-08-24 11:00:00+00:00
1132|554|2021-08-18 11:00:00+00:00
1141|552|2021-09-01 11:00:00+00:00
1142|565|2021-09-18 05:00:00+00:00
1143|565|2021-09-18 07:00:00+00:00
1144|566|2021-10-01 04:00:00+00:00
1146|568|2021-10-18 17:00:00+00:00
1149|569|2021-09-24 09:00:00+00:00
1150|569|2021-09-25 09:00:00+00:00
1151|569|2021-09-26 09:00:00+00:00
1153|571|2021-10-07 10:00:00+00:00
1161|578|2021-10-31 09:30:00+00:00
1168|582|2021-10-13 17:00:00+00:00
1169|583|2021-10-09 03:00:00+00:00
1170|583|2021-10-10 03:00:00+00:00
1171|583|2021-11-19 03:00:00+00:00
1172|583|2021-11-20 03:00:00+00:00
1173|453|2022-03-22 17:00:00+00:00
1174|454|2022-03-30 16:00:00+00:00
1175|454|2022-05-27 16:00:00+00:00
1176|454|2022-04-11 16:00:00+00:00
1177|454|2022-06-02 16:00:00+00:00
1178|454|2022-10-17 16:00:00+00:00
1179|584|2021-10-16 03:00:00+00:00
1180|584|2021-10-17 03:00:00+00:00
1181|584|2021-10-18 03:00:00+00:00
1182|584|2021-10-19 03:00:00+00:00
1183|584|2021-10-21 03:00:00+00:00
1184|584|2021-10-22 03:00:00+00:00
1185|584|2021-10-23 03:00:00+00:00
1186|584|2021-10-24 03:00:00+00:00
1192|589|2021-12-09 18:30:00+00:00
1194|571|2021-10-08 10:00:00+00:00
1195|571|2021-10-09 10:00:00+00:00
1196|571|2021-10-10 10:00:00+00:00
1273|592|2021-11-01 10:00:00+00:00
1274|592|2021-11-07 10:00:00+00:00
1279|592|2021-11-02 10:00:00+00:00
1280|592|2021-11-03 10:00:00+00:00
1281|592|2021-11-04 10:00:00+00:00
1282|592|2021-11-05 10:00:00+00:00
1283|592|2021-11-06 10:00:00+00:00
1292|595|2021-11-25 10:00:00+00:00
1293|595|2021-11-26 10:00:00+00:00
1294|595|2021-11-27 10:00:00+00:00
1295|596|2021-11-24 10:00:00+00:00
1296|596|2021-11-25 10:00:00+00:00
1297|596|2021-11-26 10:00:00+00:00
1302|598|2021-11-18 18:00:00+00:00
1303|598|2021-11-19 18:00:00+00:00
1304|598|2021-11-20 18:00:00+00:00
1305|599|2021-12-31 12:00:00+00:00
1311|602|2021-12-15 12:30:00+00:00
1312|603|2021-12-15 12:30:00+00:00
1275|591|2021-11-03 11:00:00+00:00
1314|604|2021-11-19 06:00:00+00:00
1315|604|2021-11-19 09:00:00+00:00
1316|604|2021-11-20 07:30:00+00:00
1317|604|2021-11-20 09:00:00+00:00
1318|604|2021-11-21 06:00:00+00:00
1319|604|2021-11-21 07:30:00+00:00
1328|604|2021-11-20 06:00:00+00:00
1329|609|2021-11-25 10:30:00+00:00
1330|610|2021-11-20 02:00:00+00:00
1331|610|2021-11-21 07:00:00+00:00
1334|612|2021-11-22 18:30:00+00:00
1335|604|2021-11-26 06:00:00+00:00
1336|604|2021-11-26 07:30:00+00:00
1337|604|2021-11-26 09:00:00+00:00
1338|613|2021-11-25 10:30:00+00:00
1346|617|2021-12-18 10:30:00+00:00
1347|618|2021-12-10 09:30:00+00:00
1348|618|2021-12-11 09:30:00+00:00
1349|618|2021-12-12 09:30:00+00:00
1354|623|2022-01-29 10:00:00+00:00
1355|623|2022-02-01 10:00:00+00:00
1356|623|2022-02-08 10:00:00+00:00
1357|623|2022-02-15 10:00:00+00:00
1358|623|2022-02-22 10:00:00+00:00
1359|623|2022-03-01 10:00:00+00:00
1360|623|2022-03-08 10:00:00+00:00
1361|623|2022-03-15 10:00:00+00:00
1362|623|2022-03-22 10:00:00+00:00
1363|623|2022-03-29 09:00:00+00:00
1364|623|2022-04-05 09:00:00+00:00
1366|623|2022-04-12 09:00:00+00:00
1367|623|2022-04-17 09:00:00+00:00
1368|624|2021-12-31 18:00:00+00:00
1369|625|2021-12-23 18:00:00+00:00
1372|628|2021-12-19 06:30:00+00:00
1373|628|2021-12-19 07:00:00+00:00
1374|628|2021-12-19 07:30:00+00:00
2491|1261|2023-07-22 14:00:00+00:00
1276|591|2021-11-04 11:00:00+00:00
1277|591|2021-11-05 11:00:00+00:00
1278|591|2021-11-06 11:00:00+00:00
1272|591|2021-11-07 11:00:00+00:00
1375|628|2021-12-19 08:00:00+00:00
1376|628|2021-12-19 08:30:00+00:00
1377|628|2021-12-19 09:00:00+00:00
1378|628|2021-12-19 09:30:00+00:00
1380|630|2021-12-29 10:45:00+00:00
1381|631|2021-12-29 10:45:00+00:00
1382|632|2022-01-28 03:00:00+00:00
1389|639|2022-01-15 02:30:00+00:00
1390|632|2022-01-29 03:00:00+00:00
1391|632|2022-01-30 03:00:00+00:00
1393|641|2022-03-03 13:00:00+00:00
1448|653|2022-03-11 05:00:00+00:00
1449|653|2022-03-12 05:00:00+00:00
1450|653|2022-03-13 05:00:00+00:00
1451|653|2022-03-18 05:00:00+00:00
1452|653|2022-03-19 05:00:00+00:00
1453|653|2022-03-20 05:00:00+00:00
1454|654|2022-03-11 05:00:00+00:00
1455|654|2022-03-12 05:00:00+00:00
1456|654|2022-03-13 05:00:00+00:00
1457|654|2022-03-18 05:00:00+00:00
1458|654|2022-03-19 05:00:00+00:00
1459|654|2022-03-20 05:00:00+00:00
1464|656|2022-03-12 05:00:00+00:00
1465|656|2022-03-19 05:00:00+00:00
1466|657|2022-03-12 05:00:00+00:00
1467|657|2022-03-19 05:00:00+00:00
1471|660|2022-04-30 09:00:00+00:00
1472|660|2022-05-01 09:00:00+00:00
1473|660|2022-05-02 09:00:00+00:00
1474|660|2022-05-03 09:00:00+00:00
1475|660|2022-05-04 09:00:00+00:00
1476|660|2022-05-05 09:00:00+00:00
1477|660|2022-05-06 09:00:00+00:00
1478|660|2022-05-07 09:00:00+00:00
1479|660|2022-05-08 09:00:00+00:00
1523|669|2022-05-28 08:30:00+00:00
1524|669|2022-05-29 08:30:00+00:00
1525|486|2022-05-08 08:30:00+00:00
1526|484|2022-06-26 08:30:00+00:00
1527|542|2022-09-11 08:30:00+00:00
1528|488|2022-09-25 08:30:00+00:00
1529|488|2022-09-24 08:30:00+00:00
1532|672|2022-04-19 10:00:00+00:00
1533|671|2022-03-27 03:50:00+00:00
1534|673|2022-05-02 10:00:00+00:00
1535|674|2022-05-20 10:00:00+00:00
1537|676|2022-09-09 11:00:00+00:00
1538|677|2022-08-12 11:00:00+00:00
1539|678|2022-07-15 11:00:00+00:00
1540|679|2022-07-08 10:00:00+00:00
1541|680|2022-06-24 11:00:00+00:00
1542|681|2022-06-19 10:00:00+00:00
1543|682|2022-06-03 10:00:00+00:00
1544|683|2022-08-05 11:00:00+00:00
1545|684|2022-09-16 11:00:00+00:00
1546|685|2022-04-29 06:00:00+00:00
1547|685|2022-04-30 06:00:00+00:00
1548|685|2022-05-01 06:00:00+00:00
1555|692|2022-05-21 06:30:00+00:00
1556|692|2022-05-22 08:00:00+00:00
1557|693|2022-05-18 21:00:00+00:00
1558|694|2022-04-28 06:00:00+00:00
1559|694|2022-04-29 06:00:00+00:00
1560|694|2022-04-30 06:00:00+00:00
1561|694|2022-05-01 06:00:00+00:00
1562|694|2022-05-02 06:00:00+00:00
1563|694|2022-05-03 06:00:00+00:00
1564|694|2022-05-04 06:00:00+00:00
1565|694|2022-05-05 06:00:00+00:00
1566|694|2022-05-06 06:00:00+00:00
1567|694|2022-05-07 06:00:00+00:00
1568|694|2022-03-08 06:00:00+00:00
1569|694|2022-05-08 06:00:00+00:00
1570|695|2022-04-28 06:00:00+00:00
1571|695|2022-04-29 06:00:00+00:00
1572|695|2022-04-30 06:00:00+00:00
1573|695|2022-05-01 06:00:00+00:00
1574|695|2022-05-02 06:00:00+00:00
1575|695|2022-05-03 06:00:00+00:00
1576|695|2022-05-04 06:00:00+00:00
1577|695|2022-05-05 06:00:00+00:00
1578|695|2022-05-06 06:00:00+00:00
1579|695|2022-05-07 06:00:00+00:00
1580|695|2022-05-08 06:00:00+00:00
1584|697|2022-08-29 10:00:00+00:00
1604|718|2022-05-04 16:00:00+00:00
1605|713|2025-05-28 11:00:00+00:00
1607|716|2027-12-31 18:00:00+00:00
2885|1475|2024-08-03 12:30:00+00:00
1609|714|2030-12-31 18:00:00+00:00
1613|673|2022-05-01 10:00:00+00:00
1614|673|2022-04-30 10:00:00+00:00
1615|674|2022-05-21 10:00:00+00:00
1616|674|2022-05-22 10:00:00+00:00
1620|682|2022-06-04 10:00:00+00:00
1621|682|2022-06-05 10:00:00+00:00
1622|681|2022-06-18 10:00:00+00:00
1623|681|2022-06-17 11:00:00+00:00
1624|680|2022-06-25 10:00:00+00:00
1625|680|2022-06-26 10:00:00+00:00
1626|720|2022-08-19 17:30:00+00:00
1627|720|2022-08-20 11:30:00+00:00
1628|720|2022-08-20 17:30:00+00:00
1629|679|2022-07-09 10:00:00+00:00
1630|679|2022-07-10 10:00:00+00:00
1631|678|2022-07-16 10:00:00+00:00
1632|678|2022-07-17 10:00:00+00:00
1633|683|2022-08-07 10:00:00+00:00
1634|677|2022-08-14 10:00:00+00:00
1637|697|2022-08-28 10:00:00+00:00
1638|697|2022-08-27 10:00:00+00:00
1639|676|2022-09-10 10:00:00+00:00
1640|676|2022-09-11 10:00:00+00:00
1641|684|2022-09-17 10:00:00+00:00
1642|684|2022-09-18 10:00:00+00:00
1643|722|2022-10-01 11:30:00+00:00
1644|722|2022-10-01 17:30:00+00:00
1645|723|2022-06-12 09:30:00+00:00
1646|724|2022-07-30 11:30:00+00:00
1647|724|2022-07-30 17:30:00+00:00
1648|725|2022-09-03 11:30:00+00:00
1649|725|2022-09-03 17:30:00+00:00
1650|726|2026-12-31 18:00:00+00:00
1651|728|2022-10-22 11:30:00+00:00
1652|728|2022-10-22 17:30:00+00:00
1653|727|2027-12-31 12:00:00+00:00
1654|729|2026-01-31 18:00:00+00:00
1656|731|2022-05-21 11:30:00+00:00
1657|731|2022-05-21 17:30:00+00:00
1470|659|2022-03-11 18:30:00+00:00
1663|737|2022-08-12 17:30:00+00:00
1664|737|2022-08-13 11:15:00+00:00
1655|730|2026-02-28 12:00:00+00:00
1665|737|2022-08-13 17:30:00+00:00
1666|738|2026-11-30 18:00:00+00:00
1669|741|2027-12-31 18:00:00+00:00
1670|742|2022-06-10 17:30:00+00:00
1671|742|2022-06-11 11:30:00+00:00
1672|742|2022-06-11 17:30:00+00:00
1676|746|2027-12-31 12:00:00+00:00
1681|751|2022-06-18 11:30:00+00:00
1682|751|2022-06-18 17:30:00+00:00
1683|752|2022-10-28 17:30:00+00:00
1684|752|2022-10-29 11:30:00+00:00
1685|752|2022-10-29 17:30:00+00:00
1811|841|2024-01-01 01:59:59+00:00
1963|965|2022-09-11 05:00:00+00:00
1707|770|2027-02-28 18:00:00+00:00
1709|772|2026-12-31 18:00:00+00:00
1710|773|2026-01-31 18:00:00+00:00
1711|466|2022-07-16 10:00:00+00:00
1717|778|2022-11-26 12:30:00+00:00
1718|778|2022-11-26 18:30:00+00:00
1719|779|2022-06-03 17:30:00+00:00
1720|779|2022-06-04 11:30:00+00:00
1721|779|2022-06-04 17:30:00+00:00
1722|780|2022-08-06 11:30:00+00:00
1723|780|2022-08-06 17:30:00+00:00
1724|781|2022-07-22 17:30:00+00:00
1725|781|2022-07-23 11:30:00+00:00
1726|781|2022-07-23 17:30:00+00:00
1727|782|2022-10-14 17:30:00+00:00
1728|782|2022-10-15 11:30:00+00:00
1729|782|2022-10-15 17:30:00+00:00
1730|783|2022-11-19 12:30:00+00:00
1731|783|2022-11-19 18:30:00+00:00
1732|784|2022-07-02 11:30:00+00:00
1733|784|2022-07-02 17:30:00+00:00
1735|786|2022-07-14 11:00:00+00:00
1736|787|2022-07-14 11:00:00+00:00
1741|790|2022-06-23 09:30:00+00:00
1742|790|2022-06-24 09:30:00+00:00
1743|790|2022-06-25 09:30:00+00:00
1744|790|2022-06-26 09:30:00+00:00
1756|792|2022-06-23 09:00:00+00:00
1757|792|2022-06-24 09:00:00+00:00
1758|792|2022-06-25 09:00:00+00:00
1759|792|2022-06-26 09:00:00+00:00
1778|810|2022-12-31 20:00:00+00:00
1779|811|2022-12-31 20:00:00+00:00
