id|memberbenefit_id|tag_id
21041|4917|1107
21042|4917|438
21043|4917|1143
21044|4918|418
21045|4918|1090
21046|4918|1092
21047|4918|1093
21048|4918|1100
21049|4918|438
21050|4918|1143
21051|4918|1145
21052|4919|487
21053|4919|1067
21054|4919|1071
21055|4919|433
21056|4919|726
21057|4920|1067
21058|4920|434
21061|4920|476
21062|4921|1029
21063|4921|1143
21064|4922|1105
21065|4922|1166
21066|4922|1150
21067|4923|1105
21068|4923|510
21069|4923|1151
21070|4901|528
21071|4901|429
21074|4924|429
21075|4924|1071
21077|4924|434
21078|4924|1042
21079|4924|1021
21080|4925|1088
21081|4925|1084
21082|4926|1067
21083|4927|1036
21084|4927|1037
21085|4927|1038
21086|4927|1009
21087|4927|1079
21088|4928|1080
21089|4928|1081
21090|4928|1021
21091|4928|726
21092|4929|1268
21093|4929|1079
21094|4929|1080
21095|4929|1081
21096|4929|476
21097|4929|1021
21098|4930|1261
21099|4930|1253
21100|1495|438
21101|4931|418
21102|4931|1164
21103|4931|1141
21104|4931|726
21105|4931|438
21106|4932|1256
21107|4932|425
21108|4932|429
21109|4932|726
21110|4933|418
21111|4933|1067
21112|4933|1071
21113|4934|434
21114|4934|1080
21115|4934|1081
21116|4934|1084
21117|4934|1021
21118|4935|1026
21119|4935|434
21120|4935|1079
21121|4935|1080
21122|4935|1081
21123|4935|1021
21124|4935|1023
21125|4936|1262
21126|4936|438
21127|4937|1262
21128|4937|438
21129|4938|1262
21130|4938|438
21131|4939|1262
21132|4939|438
21133|4940|1262
21134|4940|438
21135|4941|1262
21136|4941|438
21137|4942|1262
21138|4942|438
21139|4943|1262
21140|4943|438
21141|4944|1262
21142|4944|438
21143|4945|1262
21144|4945|438
21145|4946|1262
21146|4946|438
21147|4947|1056
37156|8860|71378
21149|4947|1081
37157|8860|475
37158|8860|431
37236|8879|71391
21153|4948|418
21154|4948|1091
21155|4948|429
21156|4948|503
21157|4949|434
21158|4949|1079
34922|8341|1262
21160|4950|1067
21161|4950|429
21162|4950|1071
34923|8341|434
21164|4950|1073
21165|4950|1075
21166|4951|425
21167|4951|491
21168|4951|1067
21169|4951|429
21170|4951|1071
21171|4951|433
21172|4951|1140
21173|4951|438
21174|4951|726
21175|4951|1181
21176|4952|1262
21177|4952|438
21178|4953|1261
21179|4953|1262
21180|4954|1067
21181|4955|520
21182|4955|1068
21183|4955|1071
21184|4956|1065
21185|4956|1163
21186|4956|1227
21187|4956|71277
21188|4956|1166
21189|4956|1071
21190|4956|1073
21191|4956|1151
21192|4957|1065
21193|4957|1227
21194|4957|1163
21195|4957|71277
21196|4957|1166
21197|4957|1151
21198|4958|434
21199|4958|1021
21200|4958|431
21201|4959|1067
21202|4960|418
21203|4960|726
21204|4960|438
21205|4961|418
21206|4961|726
21207|4961|438
21208|4962|418
21209|4962|726
21210|4962|438
21211|4963|418
21212|4963|726
21213|4963|438
21214|4964|1090
21215|4964|1091
21216|4964|1092
21217|4964|1093
21218|4964|1100
21219|4964|1244
21220|4964|1117
21221|4965|1090
21222|4965|1091
21223|4965|1092
21224|4965|1093
21225|4965|518
21226|4965|1100
21227|4965|1149
21228|4966|1063
21229|4966|1258
21230|4966|1259
32060|7594|1256
21232|4966|1075
21233|4967|1042
21234|4967|476
21235|4967|1078
21236|4968|1261
21237|4968|1262
21238|4969|1262
21239|4970|1079
21240|4970|1084
21241|4970|429
21242|4970|1039
21243|4971|1080
21244|4971|1081
21245|4971|1030
21246|4971|1079
21247|4972|418
21248|4972|429
21249|4972|1141
21250|4972|438
21251|4972|475
21252|4973|418
21253|4973|429
21254|4973|431
21255|4973|1141
21256|4973|438
21257|4973|475
21258|4974|1139
21259|4975|1021
21260|4975|726
21261|4976|418
21262|4976|1091
21263|4976|438
21264|4976|487
21265|4977|1121
21266|4977|434
21267|4978|418
21268|4978|438
21269|4978|487
21270|4979|1071
21271|4980|438
21272|4981|513
21273|4981|418
21274|4981|1091
21275|4981|438
21276|4982|418
21277|4982|1091
21278|4982|438
21279|4982|487
21280|4983|434
21281|4983|1021
21282|4983|431
21283|4984|425
21284|4984|1052
21285|4984|726
21286|4985|1261
21287|4985|1262
21288|4986|1261
21289|4986|1262
21290|4987|1033
21291|4987|1034
21292|4987|1035
21293|4987|1037
21294|4988|1033
21295|4988|1034
21296|4988|1035
21297|4988|1037
21298|4989|1080
21299|4989|433
21300|4989|726
21301|4989|1081
21302|4990|418
21303|4990|726
21304|4990|438
21305|4991|418
21306|4991|726
21307|4991|438
21308|4992|1080
21309|4992|434
21310|4992|1042
21311|4992|1079
21312|4993|1140
21313|4993|438
21314|3418|1071
21315|4183|1071
21316|4187|1071
21317|3475|1071
21318|3476|71047
21319|3476|1071
21320|3465|1071
21321|3477|1071
21322|2621|1068
21323|2621|1071
21324|4994|431
21325|4995|425
21326|4995|1121
21327|4996|1067
21328|4996|1071
21329|4997|1090
21330|4997|1091
21331|4997|1092
21332|4997|1093
21333|4997|1100
21334|4997|438
21335|4997|508
21336|4998|1256
21337|4998|1258
21338|4998|1259
21339|4998|1254
21340|4999|1068
21341|4999|1071
21342|5000|1256
21343|5000|1258
21344|5000|1259
21345|5000|1254
21346|5001|429
21347|5001|434
21348|5001|1079
21349|5001|1080
21350|5001|1081
21351|5001|1084
21352|5002|1067
21353|5002|1068
21354|5003|434
21355|5003|1037
21356|5003|429
21357|5003|1079
21358|5004|433
21359|5005|1080
21360|5005|1081
21361|5005|434
21362|5005|1079
21363|5006|1197
21364|5006|431
21365|5006|433
21366|5006|434
21367|5006|1042
21368|5007|433
21369|5007|434
21370|5007|1042
21371|5007|431
21372|5008|431
21373|5009|418
21374|5009|726
21375|5009|438
21376|4803|1071
21377|4803|434
21378|4803|1079
21379|4803|1080
21380|4803|1081
21381|5010|1268
21382|5010|1079
21383|5010|1080
21384|5010|1081
21385|5010|476
21386|5011|1067
21387|5011|433
21388|5011|434
21389|5011|1079
21390|5011|1080
21391|5011|1081
21392|5012|1067
21393|5013|1067
21394|5014|1060
21395|5014|425
21396|5014|431
21397|5014|1009
21398|5014|434
21399|5014|438
21400|5015|425
21401|5015|1140
21402|5015|429
21403|5016|1009
21404|5016|434
21405|5016|475
21406|5016|431
21407|5017|1084
21408|5017|1143
21409|5018|1262
21410|5018|438
21411|5019|1049
21412|5019|1042
21413|5020|1256
21414|5020|1258
21415|5020|1259
21416|5020|1254
21417|5021|1261
21418|5021|1262
21419|5022|1261
21420|5022|1262
21421|5023|1261
21422|5023|1262
21423|5024|418
21424|5024|726
21425|5024|438
21426|5025|726
21427|5026|433
21428|5026|1067
21429|5026|1071
21430|5027|1067
21431|5027|1071
21432|5028|1065
21433|5028|431
21434|5028|1143
21435|5028|1080
21436|5028|1081
21437|5028|475
21438|5029|433
21439|5029|1067
21440|5029|1071
21441|5030|434
21442|5030|1084
21443|5030|429
21444|5030|1079
21445|5031|513
21446|5031|418
21447|5031|1091
21448|5031|438
21449|5032|418
21450|5032|1091
21451|5032|438
21452|5032|487
21453|5033|1067
21454|5033|1172
21455|5033|1029
21456|5034|1067
21457|5034|1071
21458|5035|418
21459|5035|1091
21460|5035|438
21461|5035|487
21462|5036|418
21463|5036|438
21464|5036|487
21465|5037|418
32061|7594|1257
21467|5037|438
21468|5038|418
21469|5038|1091
21470|5038|726
21471|5038|438
21472|5039|418
21473|5039|726
21474|5039|438
21475|5040|418
21476|5040|726
21477|5040|438
21478|5041|1028
21479|5041|1029
21480|5041|1254
21481|5041|1256
21482|5041|1257
21483|5041|1067
21484|5041|1071
21485|5041|433
21486|5041|434
21487|5042|418
21488|5042|726
21489|5042|438
21490|4854|726
21491|5043|418
21492|5043|726
21493|5043|438
21494|5044|418
21495|5044|726
21496|5044|438
21497|5045|1102
21498|5045|1103
21499|5046|1071
21500|5047|434
21501|5047|1079
21502|5047|1071
21503|5048|1037
21504|5048|434
21505|5048|1079
21506|5048|1080
21507|5048|1081
21508|5049|433
21509|5049|434
21510|5049|1079
21511|5049|1080
21512|5049|1081
21513|5050|1080
21514|5050|1081
21515|5050|1042
21516|5050|476
21517|5051|476
21518|5051|1199
21519|5052|1037
21520|5052|1262
21521|5052|1079
21522|5052|1080
21523|5052|1081
21524|5053|1037
21525|5053|1262
21526|5053|1079
21527|5053|1080
21528|5053|1081
21529|5054|1037
21530|5054|1262
21531|5054|1079
21532|5054|1080
21533|5054|1081
21534|5055|1037
21535|5055|1262
21536|5055|1079
21537|5055|1080
21538|5055|1081
21539|5056|1037
21540|5056|1262
21541|5056|1079
21542|5056|1080
21543|5056|1081
21544|5057|1037
21545|5057|1262
21546|5057|1079
21547|5057|1080
21548|5057|1081
32062|7594|425
32063|7594|429
32064|7594|71374
32191|7416|1117
21554|5059|1080
21555|5059|1081
21556|5059|1082
21557|5059|1079
21558|5060|434
21559|5060|1084
21560|5060|429
21561|5060|1079
21562|5061|429
21563|5061|431
21564|5061|434
21565|5061|1143
21566|5061|1080
21567|5061|1081
21568|5062|429
21569|5062|431
21570|5062|1009
21571|5062|434
21572|5062|1143
21573|5062|1080
21574|5062|1081
21575|5062|475
21576|5063|1141
21577|5063|1140
21578|5063|429
21579|5063|438
21580|5064|1067
21581|5064|1071
21582|5065|434
21583|5065|1079
21584|5065|429
21585|5065|1071
21586|5066|1024
21587|5066|434
21588|5066|1021
21589|5067|1082
21590|5067|726
21594|5068|1080
21595|5068|1081
21596|5069|1009
21597|5069|1037
21598|5069|429
21599|5070|1121
21600|5070|434
21601|5070|1079
21602|5070|1080
21603|5070|1081
21604|5071|1067
21605|5071|1068
21606|5071|501
21607|5072|1067
21608|5072|1068
21609|5072|501
21610|5073|1141
21611|5073|1029
21612|5073|1199
21613|5074|431
21614|5075|1043
21615|5075|1047
21616|5076|429
21617|5077|1037
21618|5077|1067
21619|5077|429
21620|5078|434
21621|5078|1268
21622|5078|1071
21623|5080|1067
21624|5080|1071
21625|5080|434
21626|5080|1080
21627|5080|1081
21628|5081|434
21629|5081|1084
21630|5082|434
21631|5082|1067
21632|5083|434
21633|5083|1067
21634|5084|1043
21635|5084|1044
21636|5084|1045
21637|5084|1081
21638|5084|1050
21639|5084|510
21640|5084|1151
21641|5085|1080
21642|5085|1081
21644|5086|1080
21645|5086|1081
21646|5086|476
21647|5086|1079
21648|5087|418
21649|5087|726
21650|5087|438
21651|5087|431
21652|5088|1067
21653|5089|418
21654|5089|1091
21655|5089|726
21656|5089|438
21657|5090|433
21658|5090|434
21659|5090|1052
21660|5091|418
21661|5091|431
21662|5091|726
21663|5091|438
21664|5091|1021
21665|5092|418
21666|5092|1091
21667|5092|1092
21668|5092|1090
21669|5092|1093
21670|5092|1139
21671|5092|438
21672|5093|1261
21673|5093|1262
32065|7595|1009
21675|5094|1256
32066|7595|726
21677|5094|1258
32067|7595|1256
32068|7595|1257
21680|5095|1256
32069|7595|425
32070|7595|429
21683|5095|1259
32071|7595|71374
32195|2034|1059
21689|5097|1081
21690|5097|1084
21691|5097|1079
21692|5097|1023
21693|5098|1080
21694|5098|1081
21695|5098|476
21696|5098|1079
21697|5099|418
21698|5099|1090
21699|5099|1091
21700|5099|726
21701|5099|438
21702|5100|418
21703|5100|1091
21704|5100|71273
21705|5100|501
21706|5100|726
21707|5100|438
21708|5101|418
21709|5101|1090
21710|5101|1091
21711|5101|726
21712|5101|438
32196|2034|431
21717|5103|1080
21718|5103|1081
21719|5103|418
21720|5103|1059
21721|5104|418
21722|5104|1059
21723|5104|1080
21724|5104|1081
21725|5104|475
21726|5105|1068
21727|5106|418
21728|5106|726
21729|5106|438
21730|5107|418
21731|5107|726
21732|5107|438
21733|5109|1021
21734|5110|1021
21735|5108|418
21736|5108|726
21737|5108|438
21738|5111|1024
21739|5111|1080
21740|5111|1081
21741|5111|476
21742|5111|1021
21743|5112|418
21744|5112|726
21745|5112|438
21746|5112|431
21747|5113|434
21748|5113|1042
21749|5114|429
21750|5114|434
21751|5114|1268
21752|5114|1079
21753|5114|1084
21754|5117|1021
21755|5117|431
21756|5118|1088
21757|5118|434
21758|5118|476
21759|5118|1268
21760|5119|434
21761|5119|1043
21762|5119|1078
21763|5119|1079
21764|5119|1051
21765|5120|1028
21766|5120|1029
21767|5120|1030
21768|5120|433
21769|5120|1079
21770|5120|1080
21771|5120|1081
21772|5121|434
21773|5121|1071
21774|5122|434
21775|5122|1021
21776|5123|418
21777|5123|726
21778|5123|438
21779|5123|431
21780|5124|418
21781|5124|726
21782|5124|438
21783|5124|431
21784|5125|1089
21785|5125|434
21786|5125|1079
21787|5125|1080
21788|5125|1081
21789|5125|1084
21790|5125|1021
21791|5126|1080
21792|5126|1081
21793|5126|434
21794|5126|1079
21795|5127|418
21796|5127|726
21797|5127|438
21798|5127|431
21799|5128|418
21800|5128|726
21801|5128|438
21802|5128|431
21803|5129|1071
21804|5129|434
21805|5129|1042
21807|5129|1080
21808|5129|1081
21809|5129|1084
21810|5129|1021
21811|5115|431
21812|5115|1079
21813|5115|1080
21814|5115|1081
21815|5115|475
21816|5130|1261
21817|5130|1262
21818|5131|1017
21819|5132|434
21820|5132|726
21821|5132|1071
21822|5133|1080
21823|5133|1081
21824|5133|1071
21825|5134|1084
21826|5135|1084
21827|5136|1084
21828|5137|1024
21829|5137|1027
21830|5137|726
21831|5137|1021
21832|5137|1022
21833|5138|418
21834|5138|726
21835|5138|438
21836|5138|431
21837|5139|418
21838|5139|726
21839|5139|438
21840|5139|431
21841|5140|418
21842|5140|726
21843|5140|438
21844|5140|431
21845|5141|1121
21846|5142|1043
21847|5142|1044
21848|5142|1045
21849|5142|1081
21850|5142|1050
21851|5142|510
21852|5142|1151
21853|5143|418
21854|5143|726
21855|5143|438
21856|5143|431
21857|5144|418
21858|5144|726
21859|5144|438
21860|5144|431
21861|5145|433
21862|5145|434
21863|5145|1268
21864|5146|1067
21865|5147|433
21866|5147|1071
21867|5148|1043
21868|5148|1044
21869|5148|1047
21870|5148|1049
21871|5148|1050
21872|5148|510
21873|5148|1151
21874|5149|1063
21875|5149|1064
21876|5149|431
21877|5149|510
21878|5149|1151
21879|5150|425
21880|5150|1140
21881|5150|438
21882|5150|486
21883|5151|556
32072|7596|1009
21885|5151|1039
21886|5151|1142
21887|5151|438
21888|5152|1067
21889|5152|1079
21890|5152|726
21891|5152|1071
21892|5153|1142
21893|5153|1084
21894|5153|726
21895|5153|1079
21896|5154|1090
21897|5154|1091
21898|5154|1092
21899|5154|1093
21900|5154|1100
21901|5154|1151
21902|5155|1091
21903|5155|1092
21904|5155|1093
21905|5155|1151
21906|5156|1016
21907|5156|1068
21908|5156|1142
21909|5156|1079
21910|5157|1262
21911|5158|1262
21912|5159|434
21913|5159|1021
21914|5160|418
21915|5160|438
21916|5161|418
21917|5161|438
21918|5162|434
21919|5162|1130
21920|5163|434
21921|5163|1130
21922|5164|434
21923|5164|1130
21924|5165|1016
21925|5165|1068
21926|5165|1142
21927|5165|1079
21928|5167|1088
21929|5167|1084
21930|5166|1088
21931|5166|1084
21932|5168|1120
21933|5168|518
21934|5168|1140
21935|5168|440
21936|5168|1147
21937|5169|418
21938|5169|1090
21939|5169|726
21940|5169|438
21941|5170|1255
21942|5170|1067
21943|5170|1071
21944|5170|433
21945|5170|434
21946|5170|1142
21947|5170|1079
21948|5171|1009
21949|5171|1254
21950|5172|434
21951|5172|1067
21952|5172|1071
21953|5173|433
21954|5173|1029
21955|5173|1079
21956|5174|1090
21957|5174|1091
21958|5174|1092
21959|5174|1093
21960|5174|1100
21961|5174|1151
21962|5175|433
21963|5175|1140
21964|5175|726
21965|5175|1071
21966|3349|510
21967|5176|1103
21968|5176|1079
21969|5177|1088
21970|5177|1089
21971|5177|1121
21972|5177|1127
21973|5177|434
21974|5177|1079
21975|5179|1067
21976|5179|1079
21977|5179|1071
21978|5180|418
21979|5180|726
21980|5180|438
21981|5181|418
21982|5181|726
21983|5181|438
21984|5182|418
21985|5182|438
21986|5183|1079
21987|5183|1071
21988|5184|1261
21989|5184|1262
21990|5185|418
21991|5185|1091
21992|5185|1093
21993|5186|418
21994|5186|1091
21995|5186|1093
21996|5187|1090
21997|5187|1091
21998|5187|1092
21999|5187|1093
22000|5187|1100
22001|5187|508
22002|5188|425
22003|5188|1067
22004|5188|1071
22005|5189|425
22006|5189|1067
22007|5189|1071
22008|5190|1067
22009|5191|1073
22010|5191|1068
22011|5191|1253
22012|5191|1262
22013|5192|1073
22014|5192|1068
22015|5192|1253
22016|5192|1262
22017|5193|433
22018|5193|1254
22019|5194|433
22020|5194|1254
22021|5195|1262
22022|5195|438
22023|5196|418
22024|5196|438
22025|4914|70970
22026|4914|1091
22027|4800|1160
22028|4800|1091
22029|5197|1052
22030|5197|726
22031|5198|434
22032|5198|1079
22033|5199|433
22034|5199|1067
22035|5200|1091
22036|5200|1160
22037|5200|1100
22038|5200|1134
22039|5200|1136
22040|5200|438
22041|5201|1067
22042|5201|1268
22043|5202|1262
22044|5202|438
22045|5203|1262
22046|5203|438
22047|5204|1067
22048|5204|1071
22049|5205|434
22050|5205|1052
22051|5205|1268
32073|7596|726
22053|5206|1117
22054|5206|1166
22055|5207|440
22056|5207|1117
22057|5207|1166
22058|2035|1091
22059|4141|1091
22060|3332|1091
22061|3280|1091
22062|3280|438
22063|3348|1160
22064|3348|1091
22065|3326|1091
22066|2661|1091
22067|3327|1091
22068|2321|1091
22069|2428|1091
22070|2308|1091
22071|2663|1091
22072|2405|1091
22073|3325|1091
22074|2431|1091
22075|3081|1091
22076|5208|1117
22077|5208|1166
22078|5209|1082
22079|5210|1166
22080|5210|1117
32074|7596|1256
22082|5211|1057
22083|5211|1121
22084|5211|429
22085|5211|434
22086|5211|1042
22087|5211|726
22088|5211|1049
22089|5211|1084
22090|5211|1021
22091|5211|1055
22092|5212|1121
22093|5212|425
22094|5212|429
22095|5212|1084
22096|5212|431
22097|5212|434
22098|5212|1042
22099|5212|1043
22100|5212|1050
22101|5212|1052
22102|5212|1021
22103|5213|1262
22104|5213|438
22105|5214|1262
22106|5214|438
22107|5215|418
22108|5215|1100
22109|5215|1188
22110|5215|438
22111|5216|418
22112|5216|1091
22113|5217|418
22114|5217|1091
22115|5218|434
26659|6473|1039
22117|5218|1079
22118|5219|434
22119|5219|476
22120|5219|1079
22121|5220|476
22122|5220|1079
22123|5221|434
22124|5221|476
22125|5221|1079
22126|5222|434
22127|5222|1042
22128|5222|1052
22129|5222|1021
22130|5223|419
22131|5224|1256
22132|5225|476
22133|5225|1079
22134|5226|1256
22135|5227|1256
22136|5228|434
22137|5228|476
22138|5228|1079
22139|5229|434
22140|5229|476
22141|5229|1079
22142|5230|434
22143|5230|476
22144|5230|1079
22145|5231|1262
22146|5231|438
22147|5232|1262
22148|5232|438
22149|5233|1262
22150|5233|438
22151|5234|1262
22152|5234|438
22153|5235|418
22154|5235|438
22155|5236|1080
22156|5236|433
22157|5236|1081
22158|5236|1079
22159|5237|418
22160|5237|438
22161|5238|418
22162|5239|434
22163|5239|476
22164|5239|1079
22165|5240|434
22166|5240|476
22167|5240|1079
22168|5241|1073
22169|5241|434
22170|5241|476
22171|5241|1079
22172|5242|418
22173|5243|434
22174|5243|476
22175|5243|1052
22176|5245|434
22177|5245|476
22178|5245|1021
22179|5245|1079
22180|5246|433
22181|5246|434
22182|5246|1029
22183|5247|1090
22184|5247|1091
22185|5247|1092
22186|5247|1093
22187|5247|1100
22188|5247|1151
22189|5248|1090
22190|5248|1091
22191|5248|1092
22192|5248|1093
22193|5248|1160
22194|5248|1100
22195|5249|418
22196|5249|726
22197|5249|438
22198|5250|1253
22199|5250|1262
22200|5250|527
22201|5250|1137
22202|5250|438
22203|5251|1262
22204|5251|438
22205|5252|1256
22206|5253|1256
22207|5252|1258
22208|5252|1259
22209|5252|726
22210|5253|1258
22211|5253|1259
22212|5253|726
22213|5254|418
22214|5255|1073
22215|5255|1262
22216|5255|1071
22217|5256|433
22218|5256|1067
22219|5256|1029
22220|5257|1073
22221|5257|1262
22222|5257|1071
22223|5258|1256
22224|5258|1258
22225|5258|1259
22226|5258|726
22227|5259|1256
22228|5259|1258
22229|5259|1259
22230|5259|726
22231|5260|1021
22232|5260|431
22233|5261|433
22234|5261|1140
22236|5262|418
22237|5262|1090
22238|5262|438
22239|5263|418
22240|5263|1067
22241|5263|1071
22242|5263|433
22243|5263|1140
22244|5263|726
22245|5264|1080
22246|5264|1081
22247|5264|1079
22248|5265|1080
22249|5265|1081
22250|5265|1021
22251|5265|1079
22252|5266|1080
22253|5266|1081
22254|5266|1160
22255|5268|1262
22256|5268|438
22257|5269|1067
22258|5269|726
22259|5269|1071
22260|5270|1160
22261|5270|425
22262|5270|434
22263|5270|726
22264|5271|1080
22265|5271|1081
22266|5271|1160
22267|5272|1080
22268|5272|1081
22269|5272|1160
22270|5273|1009
22271|5273|1034
22272|5273|1033
22273|5274|418
22274|5274|1090
22275|5274|726
22276|5274|438
22277|5275|418
22278|5275|1090
22279|5275|726
22280|5275|438
22281|5276|418
22282|5276|1090
22283|5276|726
22284|5276|438
22285|5277|1262
22286|5277|438
22287|5278|1261
22288|5278|1262
22289|5279|1262
22290|5279|438
22291|5280|1090
22292|5280|1091
22293|5280|1092
22294|5280|1093
22295|5280|1100
22296|5280|1107
22297|5281|513
22298|5281|429
22299|5281|1042
22300|5281|726
22301|5281|438
22302|5281|1052
22303|5282|1067
22304|5283|1073
22305|5283|1262
22306|5283|1071
22307|5284|1090
22308|5284|1091
22309|5284|1092
22310|5284|1093
22311|5284|1100
22312|5284|1143
22313|5284|1183
22314|5285|418
22315|5285|71047
22316|5285|429
22317|5285|438
22318|5285|71002
22319|5286|1028
22320|5286|1029
22321|5286|1030
22322|5286|1032
22323|5286|433
22324|5287|1028
22325|5287|1029
22326|5287|1030
22327|5287|1032
22328|5287|433
22329|5288|1090
22330|5288|1091
22331|5288|1092
22332|5288|1093
22333|5288|1100
22334|5288|1143
22335|5288|1183
22336|5289|433
22337|5289|1067
22338|5289|1071
22339|5290|1262
22340|5290|438
22341|5291|1262
22342|5291|438
22343|5292|1091
22344|5292|1100
22345|5292|429
22346|5292|438
22347|5293|1254
22348|5293|1256
22349|5293|425
22350|5293|1257
22351|5293|726
22352|5293|1019
22353|5294|1090
22354|5294|1091
22355|5294|1092
22356|5294|1093
22357|5294|1100
22358|5294|1107
22359|5295|1091
22360|5295|1100
22361|5295|429
22362|5295|438
22363|5296|1073
22364|5296|1067
22365|5297|1142
22366|5297|1084
22367|5297|726
22368|5297|1079
22369|5298|1067
22370|5298|1079
22371|5298|726
22372|5298|1071
22373|5299|418
22374|5299|1090
22375|5299|438
22377|5300|418
22378|5300|726
22379|5300|438
22380|5300|431
22381|699|1104
22382|699|1101
22383|698|1104
22384|698|1101
22385|5301|1261
22386|5301|1262
22387|5302|418
22388|5302|1059
22389|5302|1091
22390|5302|1147
22391|5302|438
22392|5302|475
22393|5303|418
22394|5303|1091
22395|5303|1093
22396|5303|429
22397|5303|438
22398|5304|418
22399|5304|1090
22400|5304|726
22401|5304|438
22402|5304|1146
22403|5305|418
22404|5305|1090
22405|5305|487
22406|5305|726
22407|5305|438
22408|5306|1107
22409|5306|1091
22410|5306|429
22411|5306|438
22412|5307|1258
22413|5307|1067
22414|5307|1068
22415|5307|1254
22416|5308|1091
22417|5308|438
22418|5309|1091
22419|5309|438
22420|5310|1091
22421|5310|438
22422|5311|440
22423|5311|1120
22424|5311|1149
22425|5311|518
22426|5312|418
22427|5312|1091
22428|5312|1093
22429|5312|438
22430|5313|1071
22431|5314|418
22432|5314|491
22433|5314|1091
22434|5314|438
22435|5315|418
22436|5315|1059
22437|5315|1091
22438|5315|438
22439|5315|475
26660|6474|1078
26661|6474|1080
26662|6474|1081
26663|6474|1071
26664|6474|1039
26720|6490|1100
22446|5317|434
22447|5317|1268
22448|5317|1079
22449|5317|1080
22450|5317|1081
22451|5317|476
22452|5318|1037
22453|5318|429
22454|5318|434
22455|5318|1268
22456|5318|1079
22457|5318|476
26767|6505|1091
26768|6505|1172
26769|6505|438
26770|6505|429
26801|6511|429
26807|6514|418
26808|6514|1091
26809|6514|438
22466|5320|434
22467|5320|476
22468|5320|1268
22469|5320|1079
22470|5321|434
22471|5321|476
22472|5321|1268
22473|5321|1079
22474|5322|434
22475|5322|476
22476|5322|1268
22477|5322|1079
22478|5323|433
22479|5323|1067
22480|5323|1030
22481|5323|1071
22482|5324|1209
22483|5324|434
22484|5324|1084
22485|5325|433
22486|5325|1067
22487|5325|1071
22488|5326|1254
22489|5326|1256
22490|5326|726
22491|5326|438
22492|5326|1147
22493|5327|1209
22494|5327|434
22495|5327|1084
22496|5328|418
22497|5328|1091
22498|5328|1095
22499|5328|429
22500|5328|438
22501|5329|1256
22502|5329|1262
22503|5329|1079
22504|5330|418
22505|5330|1091
22506|5330|1199
22507|5330|1107
22508|5330|438
26810|6514|487
26811|6514|429
26817|6517|418
26818|6517|1091
26819|6517|438
22514|5332|418
22515|5332|1091
22516|5332|429
22517|5332|438
22518|5333|418
22519|5333|1091
22520|5333|486
22521|5333|1199
22522|5333|438
22523|5334|434
22524|5334|1052
22525|5335|1140
22526|5335|1039
22527|5336|1017
22528|5336|1069
22529|5336|726
22530|5337|1140
22531|5337|1039
22532|5338|434
22533|5338|1071
22534|5339|1209
22535|5339|434
22536|5339|1084
22537|5340|1160
22538|5340|433
22539|5340|434
22540|5341|434
22541|5341|476
22542|5341|1268
22543|5341|1079
22544|5342|434
22545|5342|476
22546|5342|1268
22547|5342|1079
22548|5343|434
22549|5343|476
22550|5343|1268
22551|5343|1079
22552|5344|440
22553|5344|520
22554|5344|1160
22555|5344|431
22556|5345|1256
22557|5345|1258
22558|5345|1254
22559|5345|1079
22560|5346|1256
22561|5346|1258
22562|5346|1254
22563|5346|1079
22564|5347|1256
22565|5347|1258
22566|5347|1254
22567|5347|1079
22568|5348|1256
22569|5348|1258
22570|5348|1254
22571|5348|1079
22572|5349|1256
22573|5349|1258
22574|5349|1254
22575|5349|1079
22576|5350|71273
22577|5350|418
22578|5350|1091
22579|5350|438
22580|5351|1024
22581|5351|1066
22582|5351|431
22583|5351|434
22584|5351|1080
22585|5351|1081
22586|5351|1021
22587|5352|418
22588|5352|1091
22589|5352|1030
22590|5352|429
22591|5352|438
22592|5352|1142
22593|5353|434
22594|5353|1071
22595|5354|1042
22596|5354|1055
22597|5355|476
22598|5356|418
22599|5356|726
22600|5356|438
22601|5357|418
22602|5357|726
22603|5357|438
22604|5358|475
22605|5358|1262
22606|5359|1029
22607|5359|487
22608|5359|433
22609|5359|1080
22610|5359|1081
22611|5360|419
22612|5361|429
22613|5361|1042
22614|5361|1080
22615|5361|1049
22616|5361|1050
22617|5361|1051
22618|5361|1081
22619|5362|418
22620|5362|425
22621|5362|1262
22622|5362|463
22623|5362|434
22624|5362|438
22625|5363|1088
22626|5363|1089
22627|5363|1078
22628|5363|1079
22629|5363|1080
22630|5363|1081
22631|5364|1068
22632|5365|1068
22633|5366|434
22634|5366|476
22635|5366|1268
22636|5366|1079
22637|5367|425
22638|5367|429
22639|5367|434
22640|5367|1078
22641|5367|1143
22642|5367|1080
22643|5367|1081
22644|5368|425
22645|5368|434
22646|5368|1078
22647|5368|1143
22648|5368|1080
22649|5368|1081
22650|5369|418
22651|5369|1090
22652|5369|1091
22653|5369|1100
22654|5369|429
22655|5369|438
22656|5370|1091
22657|5370|425
22658|5370|434
22659|5370|1078
22660|5370|1143
22661|5370|1080
22662|5370|1081
22663|5370|476
22664|5371|1261
22665|5371|1262
22666|4104|1079
22667|5372|1017
22668|5373|418
22669|5373|1091
22670|5373|1090
22671|5373|438
22672|5374|418
22673|5374|1091
22674|5374|726
22675|5374|438
22676|5375|1261
22677|5375|1262
22678|5376|1067
22679|5377|457
22680|5377|1067
22681|5377|476
22682|5378|1017
