id|name|ivector_connect_id|iata_code|location_id|latitude|longitude
1566|(MSS) Massena International, Massena, NY, United States|2591|MSS|cd38dc9e-1d2c-4aa9-bb89-2f0dba00a8cf|44.936000|-74.845000
438|(VBS) Gabriele D'Annuzio, Brescia, Italy|1538|VBS|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|45.429000|10.331000
3166|(BHD) George Best Belfast City, Belfast, Northern Ireland, UK|2891|BHD|d1189f46-fe34-49c9-9d87-b9807da0990d|54.617623|-5.871849
305|(BOD) Merignac, Bordeaux, France|199|BOD|4e9cea11-b383-442b-8363-38b95162a531|44.828000|-0.716000
284|(BOG) El Dorado International, Bogota, Colombia|200|BOG|10b09b46-3601-46ad-8fb7-a602bad10fd5|4.701000|-74.147000
294|(BOI) Boise, ID, United States|2347|BOI|bcd28bdf-421b-4e9f-a5ce-949940a84113|43.564000|-116.223000
1039|(CPH) Kastrup, Copenhagen, Denmark|321|CPH|53aa8e00-0b67-47d6-96e0-a78c3bb26250|55.618000|12.656000
3132|(CUR) Hato International, Willemstad, Netherlands Antilles|2857|CUR|cf4c0d4e-8135-4540-9682-f0c2992ebcda|12.188466|-68.960946
621|(DYU) Dushanbe, Tajikistan|400|DYU|576c23c3-4580-490c-9f63-4ae61de172e2|38.543000|68.825000
1357|(LVI) Livingstone, Zambia|2039|LVI|e571eac7-53f2-4afc-b4d5-fb33b3805ab0|-17.822000|25.822000
3288|Pellston, MI, United States of America (PLN-Pellston Regional)|3012|PLN||0.000000|0.000000
3289|Kilindoni, Tanzania (MFA-Mafia)|3013|MFA||0.000000|0.000000
393|(FAI) Fairbanks International, Fairbanks, AK, United States|2433|FAI|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|64.815000|-147.856000
124|(AUA) Queen Beatrix International, Oranjestad, Aruba|1837|AUA|7a121639-0721-4e6c-9188-9639bc75bcff|12.501000|-70.015000
17|(BAH) Bahrain International, Manama, Bahrain|133|BAH|ae350453-cb3f-4ba7-9509-6a535ed6df13|26.271000|50.634000
871|(GVA) Cointrin International, Geneva, Switzerland|527|GVA|0c53b617-ee78-4ff2-a6b6-963a877c4041|46.238000|6.109000
1083|(HOU) William P. Hobby, Houston, TX, United States|2491|HOU|938285ab-d822-4010-8ca5-d5a379c9bfc5|29.645000|-95.279000
1871|(PPG) Pago Pago International, Pago Pago, American Samoa|2145|PPG|2daf3db5-51f3-4578-b0c1-638754b97d85|-14.331000|-170.710000
2303|(LAX) Los Angeles International, Los Angeles, CA, United States|2532|LAX|c8dfc766-8be7-42f2-a4e5-53133d44f54a|33.942000|-118.408000
3290|Rochester, MN, United States of America (RST-Rochester Intl.)|3014|RST||0.000000|0.000000
3291|Elko, NV, United States of America (EKO-Elko Regional)|3015|EKO||0.000000|0.000000
3292|Allentown, PA, United States of America (ABE-Lehigh Valley Intl.)|3016|ABE||0.000000|0.000000
3293|Beijing, China (PKX-Daxing Intl.)|3017|PKX||0.000000|0.000000
2580|(VAS) Sivas, Turkey|1537|VAS|922b4adc-6701-4144-a223-f43be1584f73|39.814000|36.903000
1423|(LEJ) Leipzig - Halle, Leipzig, Germany|798|LEJ|0d4b844f-7a74-4bd8-a19f-f15d634d6935|51.424000|12.236000
1179|(BEW) Beira, Mozambique|1847|BEW|497c1274-6163-4642-87bd-845c54125d69|-19.796000|34.907000
1515|(MEL) Tullamarine, Melbourne, VIC, Australia|895|MEL|ca4140fe-6846-4705-b598-691e2c0827ca|-37.673000|144.843000
150|(PAC) Marcos A. Gelabert International, Panama City, Panama|1079|PAC|def251e4-2c85-41ff-8237-96b2bb1e4237|8.973000|-79.556000
1678|(PAP) Toussaint Louverture International, Port-au-Prince, Haiti|1082|PAP|ab70c508-b513-4dd1-b24d-13e752fc9bcd|18.580000|-72.293000
2417|(TLL) Lennart Meri, Tallinn, Estonia|1433|TLL|f29e3c8a-5284-4661-a5bb-b1b3b86f0cfc|59.413000|24.833000
2581|(BGO) Flesland, Bergen, Norway|165|BGO|204e736f-efc6-4e61-97c8-1e2bf5626562|60.293000|5.218000
2168|(SHV) Shreveport Regional, Shreveport, LA, United States|2706|SHV|ad9dc2de-fa40-419b-9db7-2b37d9672c1e|32.446000|-93.826000
3294|Eugene, OR, United States of America (EUG-Mahlon Sweet Field)|3018|EUG||0.000000|0.000000
3295|Sorvagur, Faroe Islands (FAE-Vagar)|3019|FAE||0.000000|0.000000
3296|Manhattan, KS, United States of America (MHK-Manhattan Regional)|3020|MHK||0.000000|0.000000
3297|Charlottesville, VA, United States of America (CHO-Charlottesville-Albemarle)|3021|CHO||0.000000|0.000000
888|(GJL) Jejel, Jijel, Algeria|1938|GJL|30d2521f-c8c9-4df5-a733-490b550193f4|36.795000|5.873000
3144|(SKB) Robert L. Bradshaw International, Basseterre, St. Kitts and Nevis|2859|SKB|43a58991-5c27-46d7-a9a7-437051c8df96|17.311515|-62.718437
3114|(VNO) Vilnius International, Vilnius, Lithuania|2839|VNO|7a64e6b2-7a27-4ae9-98f5-df750325bbc1|54.638529|25.286354
796|(GBE) Sir Seretse Khama International, Gaborone, Botswana|1929|GBE|7dc8199e-230d-4b23-b7e8-94046bf7b59a|-24.555000|25.918000
1383|(LTO) Loreto International, Loreto, Baja California Sur, Mexico|848|LTO|347287e0-1b8b-4f80-be4a-6c08d4e925bc|25.989000|-111.348000
2344|(PQI) Northern Maine Regional, Presque Isle, ME, United States|2670|PQI|9a1504f4-6658-4b5b-9e00-804fd764d5c0|46.689000|-68.045000
1280|(YBR) Brandon, MB, Canada|1629|YBR|e00ea5aa-9690-4f1d-8307-81911023d666|49.910000|-99.952000
3298|Medford, OR, United States of America (MFR-Rogue Valley Intl.)|3022|MFR||0.000000|0.000000
3299|Kinshasa, Democratic Republic of the Congo (FIH-N'Djili Intl.)|3023|FIH||0.000000|0.000000
3300|Tambor, Costa Rica (TMU)|3024|TMU||0.000000|0.000000
3301|Vernal, UT, United States of America (VEL-Vernal Regional)|3025|VEL||0.000000|0.000000
3302|Castries, St. Lucia (SLU-George F. L. Charles)|3026|SLU||0.000000|0.000000
3303|Paramaribo, Suriname (PBM-Johan Adolf Pengel Intl.)|3027|PBM||0.000000|0.000000
2217|(ZAZ) Zaragoza Airport, Zaragoza, Spain|73|ZAZ|9cbbdced-21fa-4322-a91b-277d6642ed08|41.666000|-1.041000
227|(BDJ) Syamsudin Noor, Banjarmasin, Indonesia|149|BDJ|e8d59809-8738-469c-bec9-9b62403c452f|-3.442000|114.761000
631|(EAS) San Sebastian, Spain|403|EAS|9cbbdced-21fa-4322-a91b-277d6642ed08|43.356000|-1.791000
1808|(LGP) Legaspi, Philippines|805|LGP|4841bfdc-f675-4376-abbf-c852a1c7c3f6|7.828000|123.460000
2126|(SAQ) San Andros, Bahamas|1267|SAQ|bb0c0acd-05dd-47d8-9485-8790e195ab31|25.054000|-78.049000
1588|(MCX) Uytash, Makhachkala, Russia|883|MCX|576c23c3-4580-490c-9f63-4ae61de172e2|42.817000|47.652000
451|(YMA) Mayo, YT, Canada|1689|YMA|f85cd460-226e-4550-a6a9-f78d15ed2594|63.617000|-135.867000
1684|(MUW) Ghriss, Mascara, Algeria|2083|MUW|30d2521f-c8c9-4df5-a733-490b550193f4|35.208000|0.147000
2696|(WTD) West End, Bahamas|1602|WTD|bb0c0acd-05dd-47d8-9485-8790e195ab31|26.686000|-78.978000
2752|(ACT) Waco Regional, Waco, TX, United States|2301|ACT|938285ab-d822-4010-8ca5-d5a379c9bfc5|31.611000|-97.230000
929|(BHI) Comandante Espora, Bahia Blanca, Argentina|170|BHI|9322a700-2052-4584-9133-b772cb7dfcdb|-38.725000|-62.169000
348|(BRS) Bristol International, Bristol, England, UK|214|BRS|6a582305-0df7-4cc8-b8b6-95463e8822de|51.383000|-2.719000
1041|(BLI) Bellingham International, Bellingham, WA, United States|2344|BLI|e62f49eb-3903-4dcd-b32f-3ff007545d70|48.792000|-122.537000
962|(BWA) Gautam Buddha, Siddharthanagar, Nepal|232|BWA|77ba2458-6087-488e-8d50-e8fe904ca46b|27.506000|83.416000
1556|(CGR) Campo Grande International, Campo Grande, Brazil|282|CGR|d460867d-9615-42cf-9726-c9559fdd4bbc|-20.469000|-54.672000
307|(KEV) Halli, Kuorevesi, Finland|696|KEV|2b563844-acda-4550-92e8-fa6197ee8a0b|61.856000|24.786000
2492|(KUU) Kulu, India|764|KUU|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|31.882000|77.184000
2263|(CXJ) Aeroporto Hugo Cantergiani, Caxias do Sul, Brazil|352|CXJ|d460867d-9615-42cf-9726-c9559fdd4bbc|-29.197000|-51.188000
2218|(GWO) Leflore, Greenwood, MS, United States|2474|GWO|26b0bfb3-25c6-4ba6-8d2e-b3676c7e348c|33.494000|-90.084000
1696|(MXJ) Minna, Nigeria|963|MXJ|bc2ab8a8-f077-4edc-ab00-f49af5e15e26|9.652000|6.462000
414|(CNG) Chateaubernard, Cognac, France|312|CNG|4e9cea11-b383-442b-8363-38b95162a531|45.658000|-0.318000
1750|(CET) Roland Garros, Cholet, France|271|CET|4e9cea11-b383-442b-8363-38b95162a531|47.082000|-0.877000
1003|(HVR) City County, Havre, MT, United States|2501|HVR|b5570a78-22c1-4f2f-bb08-a99b36baa773|48.543000|-109.762000
574|(LMP) Lampedusa, Italy|824|LMP|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|35.498000|12.618000
3191|(PMW) Tocantins, Palmas, Brazil|2909|PMW|d460867d-9615-42cf-9726-c9559fdd4bbc|-10.294325|-48.357525
1618|(MJT) Mytilene International, Mytilene, Greece|915|MJT|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|39.057000|26.598000
1373|(LGI) Deadman's Cay, Bahamas|803|LGI|bb0c0acd-05dd-47d8-9485-8790e195ab31|23.179000|-75.093000
749|(FJR) Fujairah International, Al-Fujairah, United Arab Emirates|460|FJR|401db7d1-ccb3-4c5d-a657-54ffa1292e0a|25.112000|56.324000
1493|(MZL) La Nubia, Manizales, Colombia|974|MZL|10b09b46-3601-46ad-8fb7-a602bad10fd5|5.030000|-75.465000
1714|(NLP) Nelspruit, South Africa|1000|NLP|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-25.501000|30.913000
3183|(OGZ) Beslan, Vladikavkaz, Russia|2908|OGZ|576c23c3-4580-490c-9f63-4ae61de172e2|43.201860|44.604664
1805|(ODB) Cordoba Airport, Cordoba, Spain|1038|ODB|9cbbdced-21fa-4322-a91b-277d6642ed08|37.842000|-4.849000
1908|(PCL) Capitan Rolden, Pucallpa, Peru|1090|PCL|ec0d3714-51e4-4654-ae44-3b898a299a4b|-8.378000|-74.574000
2088|(REL) Almiranted Marco Andres Zar, Trelew, Argentina|1220|REL|9322a700-2052-4584-9133-b772cb7dfcdb|-43.210000|-65.270000
2457|(TUR) Tucurui, Brazil|1491|TUR|d460867d-9615-42cf-9726-c9559fdd4bbc|-3.785000|-49.719000
521|(BIQ) Biarritz - Anglet - Bayonne, Biarritz, France|179|BIQ|4e9cea11-b383-442b-8363-38b95162a531|43.468000|-1.523000
1959|(DUR) King Shaka International, Durban, South Africa|397|DUR|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-29.970000|30.950000
408|(DUS) Dusseldorf International, Dusseldorf, Germany|398|DUS|0d4b844f-7a74-4bd8-a19f-f15d634d6935|51.289000|6.767000
2669|(COS) Colorado Springs, CO, United States|2382|COS|5e15696d-7732-43e5-8fdf-e6d8c5ea89b9|38.806000|-104.700000
548|(COU) Columbia Regional, Columbia, MO, United States|2384|COU|48aa16fe-40fb-49e6-a5c6-689d40bea832|38.818000|-92.219000
618|(DXB) Dubai International, Dubai, United Arab Emirates|399|DXB|401db7d1-ccb3-4c5d-a657-54ffa1292e0a|25.255000|55.364000
2660|(TTN) Mercer, Trenton, NJ, United States|2744|TTN|022c7572-2ad6-4956-bca0-931f9a82a5db|40.277000|-74.813000
2309|(CIA) Ciampino, Rome, Italy|291|CIA|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|41.799000|12.595000
1045|(JAX) Jacksonville International, Jacksonville, FL, United States|2523|JAX|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|30.494000|-81.688000
894|(GUA) La Aurora International, Guatemala City, Guatemala|1946|GUA|11fca019-7953-47fb-8427-4ce03e1c11cf|14.583000|-90.528000
1746|(MDW) Midway International, Chicago, IL, United States|2564|MDW|305cf8f4-b089-4749-976d-2d36092524d3|41.786000|-87.752000
1534|(MDZ) Governor Francisco Gabrielli International, Mendoza, Argentina|890|MDZ|9322a700-2052-4584-9133-b772cb7dfcdb|-32.832000|-68.793000
18|(AER) Sochi International, Sochi, Russia|21|AER|576c23c3-4580-490c-9f63-4ae61de172e2|43.446000|39.947000
3075|(GUM) A.B. Won Pat International, Guam, Guam|2800|GUM||13.485298|144.800812
3304|Puerto Natales, Chile (PNT-Teniente J. Gallardo)|3028|PNT||0.000000|0.000000
3305|Port Elizabeth, St. Vincent and the Grenadines (BQU-J.F. Mitchell)|3029|BQU||0.000000|0.000000
3306|Lerwick, United Kingdom (LSI-Sumburgh)|3030|LSI||0.000000|0.000000
3307|Broome, WA, Australia (BME-Broome Intl.)|3031|BME||0.000000|0.000000
3308|Darwin, NT, Australia (DRW-Darwin Intl.)|3032|DRW||0.000000|0.000000
3309|Tivat, Montenegro (TIV)|3033|TIV||0.000000|0.000000
3310|Tamarindo, Costa Rica (TNO)|3034|TNO||0.000000|0.000000
853|(PSJ) Poso, Indonesia|1166|PSJ|e8d59809-8738-469c-bec9-9b62403c452f|-1.417000|120.657000
2381|(SYD) Kingsford Smith International, Sydney, NSW, Australia|1386|SYD|79c5b8cb-3437-4d0d-9150-10f7cc24ad3c|-33.946000|151.177000
933|(UTP) Utapao International, Utapao, Thailand|1527|UTP|66cf6cde-08de-4865-87fa-a9b3f59f337b|12.680000|101.005000
1255|(SXL) Sligo, Ireland|1384|SXL|f6ccc634-0019-431c-9ab9-63bd4c0e40a2|54.280000|-8.599000
3311|Laurel, MS, United States of America (PIB-Hattiesburg - Laurel Regional)|3035|PIB||0.000000|0.000000
2173|(UMR) Woomera, SA, Australia|1515|UMR|fb5e2341-853e-40fa-b609-e3fb2282e322|-31.144000|136.817000
98|(ZCO) Maquehue, Temuco, Chile|78|ZCO|63fb8471-db21-45be-ad65-64c097ddbcec|-38.769000|-72.636000
885|(GPA) Araxos, Patras, Greece|513|GPA|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|38.151000|21.426000
3312|Milos, Greece (MLO-Milos Island National)|3036|MLO||0.000000|0.000000
615|(DUM) Pinang Kampai, Dumai, Indonesia|396|DUM|e8d59809-8738-469c-bec9-9b62403c452f|1.609000|101.433000
3007|(LGG) Liege, Belgium|802|LGG|243da6e3-5729-4ce3-a541-b69fa2dd5c00|50.637000|5.443000
1816|(WGP) Waingapu, Indonesia|1589|WGP|e8d59809-8738-469c-bec9-9b62403c452f|-9.670000|120.304000
3313|Nadym, Russia (NYM)|3037|NYM||0.000000|0.000000
3314|Novyj Urengoj, Russia (NUX)|3038|NUX||0.000000|0.000000
3315|Pskov, Russia (PKV)|3039|PKV||0.000000|0.000000
3316|St. George, UT, United States of America (SGU)|3040|SGU||0.000000|0.000000
3317|El Palomar, Argentina (EPA)|3041|EPA||0.000000|0.000000
3318|Charleston, WV, United States of America (CRW-Yeager)|3043|CRW||0.000000|0.000000
3319|Huntington, WV, United States of America (HTS-Tri-State)|3044|HTS||0.000000|0.000000
3320|El Nido, Philippines (ENI)|3045|ENI||0.000000|0.000000
3321|Castlebay, United Kingdom (BRR-Barra)|3046|BRR||0.000000|0.000000
3322|Telluride, CO, United States of America (TEX-Telluride Regional)|3047|TEX||0.000000|0.000000
786|(MZC) Mitzic, Gabon|2094|MZC|a5e6f82b-a773-4a67-8370-3af572b7b56d|0.776000|11.553000
768|(YQH) Watson Lake, YT, Canada|1719|YQH|f85cd460-226e-4550-a6a9-f78d15ed2594|60.118000|-128.822000
311|(BRX) Maria Montez International, Barahona, Dominican Republic|217|BRX|e97ffff5-c4c3-417b-8c2f-7f0735fae507|18.251000|-71.120000
3078|(CGQ) Longjia International, Changchun, China|2806|CGQ|d7eb646b-53ca-4c7f-89a9-6609cf47d658|43.995223|125.697037
510|(CHQ) Ioannis Daskalogiannis, Khania, Greece|287|CHQ|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|35.532000|24.149000
1059|(CSX) Huanghua International, Changsha, China|332|CSX|d7eb646b-53ca-4c7f-89a9-6609cf47d658|28.189000|113.219000
445|(CTC) Coronel Felipe Varela International, Catamarca, Argentina|334|CTC|9322a700-2052-4584-9133-b772cb7dfcdb|-28.596000|-65.752000
763|(FYV) Drake Field, Fayetteville, AR, United States|2453|FYV|87c84b3d-8bc0-4b37-8d48-897835db7e8c|36.005000|-94.170000
1969|(GWD) Gwadar International, Gwadar, Pakistan|1949|GWD|5e4e239c-f27c-4584-ad58-9f5ce7eebb16|25.233000|62.329000
250|(BIO) Bilbao, Spain|178|BIO|9cbbdced-21fa-4322-a91b-277d6642ed08|43.301000|-2.911000
1800|(GWE) Thornhill Air Base, Gweru, Zimbabwe|1950|GWE|d4adb9fa-3c65-459a-bd80-82a9b2dedbbe|-19.437000|29.862000
623|(HOQ) Hof-Plauen, Hof, Germany|577|HOQ|0d4b844f-7a74-4bd8-a19f-f15d634d6935|50.289000|11.855000
390|(YUB) Tuktoyaktuk, NWT, Canada|1749|YUB|6b839e5e-b1a3-4e6a-bc94-5d1e4dbbc3e6|69.433000|-133.026000
304|(BOU) Bourges, France|205|BOU|4e9cea11-b383-442b-8363-38b95162a531|47.058000|2.370000
1889|(POR) Pori, Finland|1150|POR|2b563844-acda-4550-92e8-fa6197ee8a0b|61.462000|21.800000
1923|(JJI) Juanjui, Peru|658|JJI|ec0d3714-51e4-4654-ae44-3b898a299a4b|-7.169000|-76.728000
1165|(JKG) Axamo, Jonkoping, Sweden|659|JKG|9b6162b6-2afb-4ece-8dae-bcf7283ab695|57.758000|14.069000
1203|(KIW) Southdowns, Kitwe, Zambia|1999|KIW|e571eac7-53f2-4afc-b4d5-fb33b3805ab0|-12.900000|28.150000
1408|(LMM) Federal del Valle del Fuerte International, Los Mochis, Sinaloa, Mexico|823|LMM|347287e0-1b8b-4f80-be4a-6c08d4e925bc|25.685000|-109.081000
3323|Naxos, Greece (JNX-Naxos Island National)|3048|JNX||0.000000|0.000000
1347|(LBJ) Komodo, Labuan Bajo, Indonesia|781|LBJ|e8d59809-8738-469c-bec9-9b62403c452f|-8.486000|119.889000
3324|Lands End, United Kingdom (LEQ)|3049|LEQ||0.000000|0.000000
3325|Hughtown, United Kingdom (ISC-St. Mary's)|3050|ISC||0.000000|0.000000
3326|Erie, PA, United States of America (ERI-Erie Intl.)|3055|ERI||0.000000|0.000000
850|(MCY) Sunshine Coast, Maroochydore, QLD, Australia|884|MCY|39845157-b2a1-4f81-a515-92d6d1c8f0d6|-26.603000|153.091000
107|(AKJ) Asahikawa, Japan|44|AKJ|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|43.671000|142.447000
994|(LCH) Lake Charles Regional, Lake Charles, LA, United States|2534|LCH|ad9dc2de-fa40-419b-9db7-2b37d9672c1e|30.126000|-93.223000
1460|(MCZ) Zumbi dos Palmares International, Maceio, Brazil|885|MCZ|d460867d-9615-42cf-9726-c9559fdd4bbc|-9.510000|-35.793000
141|(SDE) Vicecomodoro Angel de la Paz Aragones, Santiago del Estero, Argentina|1280|SDE|9322a700-2052-4584-9133-b772cb7dfcdb|-27.766000|-64.310000
254|(BNA) Nashville International, Nashville, TN, United States|2346|BNA|37a6306e-1995-4d3e-8555-29cf5aee0156|36.124000|-86.678000
3327|Gunnison, CO, United States of America (GUC-Gunnison-Crested Butte Regional)|3056|GUC||0.000000|0.000000
3328|Vail, CO, United States of America (EGE-Eagle County Regional)|3057|EGE||0.000000|0.000000
3329|Gatlinburg, TN, United States of America (GKT-Gatlinburg - Pigeon Forge)|3058|GKT||0.000000|0.000000
3330|Fort Wayne, IN, United States of America (FWA-Fort Wayne Intl.)|3060|FWA||0.000000|0.000000
3331|Santa Rosa, CA, United States of America (STS-Sonoma County)|3061|STS||0.000000|0.000000
3332|Cabo Frio, Brazil (CFB-Cabo Frio Intl.)|3062|CFB||0.000000|0.000000
3333|Podgorica, Montenegro (TGD)|3063|TGD||0.000000|0.000000
3334|Yaounde, Cameroon (NSI-Nsimalen Intl.)|3064|NSI||0.000000|0.000000
3335|Sun Valley, ID, United States of America (SUN-Friedman Memorial)|3065|SUN||0.000000|0.000000
3336|Sao Jorge Island, Portugal (SJZ)|3067|SJZ||0.000000|0.000000
3057|(CNX) Chiang Mai International, Chiang Mai, Thailand|2785|CNX|66cf6cde-08de-4865-87fa-a9b3f59f337b|18.708692|98.981667
663|(EWR) Liberty International, Newark, NJ, United States|2430|EWR|bcb263d5-810c-455c-9338-d380ea2daad8|40.692000|-74.169000
1764|(HKG) Hong Kong International, Hong Kong, Hong Kong|564|HKG|f5df4a58-2531-414d-9c38-981b75ad0326|22.309000|113.914000
1499|(MRU) Sir Seewoosagur Ramgoolam International, Mahebourg, Mauritius|2077|MRU|a4978832-3102-42b8-814a-84ef7754a477|-20.430000|57.683000
1240|(KTW) Pyrzowice, Katowice, Poland|759|KTW|6f76d7ac-83ce-43e3-987e-396c9f107e15|50.474000|19.080000
2050|(KUL) Kuala Lumpur International, Kuala Lumpur, Malaysia|761|KUL|1073e688-685d-49e9-9465-160967b566fa|2.746000|101.710000
1238|(KWI) Kuwait International, Kuwait City, Kuwait|2011|KWI|62cf9841-c25d-4aec-a847-600430ca0b18|29.227000|47.980000
3337|Eureka, CA, United States of America (ACV-Arcata - Eureka)|3068|ACV||0.000000|0.000000
1694|(VAN) Ferit Melen, Van, Turkey|1535|VAN|922b4adc-6701-4144-a223-f43be1584f73|38.468000|43.332000
3338|Conakry, Guinea (CKY-Conakry Intl.)|3069|CKY||0.000000|0.000000
1540|(MTY) General Mariano Escobedo International, Monterrey, Nuevo Leon, Mexico|955|MTY|347287e0-1b8b-4f80-be4a-6c08d4e925bc|25.778000|-100.107000
2456|(TIM) Timika, Tembagapura, Indonesia|1424|TIM|e8d59809-8738-469c-bec9-9b62403c452f|-4.528000|136.887000
1211|(LAD) Quatro de Fevereiro, Luanda, Angola|2014|LAD|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|-8.858000|13.231000
2689|(ONT) Ontario International, Ontario, CA, United States|2641|ONT|c8dfc766-8be7-42f2-a4e5-53133d44f54a|34.056000|-117.601000
2148|(SMR) Simon Bolivar, Santa Marta, Colombia|1331|SMR|10b09b46-3601-46ad-8fb7-a602bad10fd5|11.119000|-74.231000
1500|(TGZ) Francisco Sarabia National, Tuxtla Gutierrez, Chiapas, Mexico|1417|TGZ|347287e0-1b8b-4f80-be4a-6c08d4e925bc|16.769000|-93.341000
1315|(XIC) Xichang, China|1610|XIC|d7eb646b-53ca-4c7f-89a9-6609cf47d658|27.989000|102.184000
2573|(YAK) Yakutat, AK, United States|2765|YAK|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|59.503000|-139.660000
154|(HKK) Hokitika, New Zealand|565|HKK|ddd52726-f68f-460d-baf0-75d68b183581|-42.714000|170.985000
3339|Nur-Sultan, Kazakhstan (NQZ-Nazarbayev Intl.)|3070|NQZ||0.000000|0.000000
1472|(MSJ) Misawa, Japan|950|MSJ|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|40.703000|141.368000
373|(YCH) Miramichi, NB, Canada|1633|YCH|04e5af65-b8a7-4b2a-8690-6f223df2170c|47.008000|-65.449000
1033|(IGL) Cigli Military, Izmir, Turkey|598|IGL|922b4adc-6701-4144-a223-f43be1584f73|38.513000|27.010000
1076|(IXC) Chandigarh, India|630|IXC|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|30.673000|76.788000
777|(YTH) Thompson Municipal, Thompson, MB, Canada|1745|YTH|e00ea5aa-9690-4f1d-8307-81911023d666|55.801000|-97.864000
602|(ELP) El Paso International, El Paso, TX, United States|2424|ELP|938285ab-d822-4010-8ca5-d5a379c9bfc5|31.807000|-106.378000
97|(ISB) Benazir Bhutto International, Islamabad, Pakistan|1975|ISB|5e4e239c-f27c-4584-ad58-9f5ce7eebb16|33.616000|73.099000
909|(ITO) Hilo International, Hilo, HI, United States|2521|ITO|17585800-26f8-4354-a4d4-7a7a88a5d3ac|19.720000|-155.049000
3068|(MSO) Missoula International, Missoula, MT, United States|2793|MSO|b5570a78-22c1-4f2f-bb08-a99b36baa773|46.868642|-113.995514
3340|Parikia, Greece (PAS-Paros National)|3071|PAS||0.000000|0.000000
3341|Moline, IL, United States of America (MLI-Quad City Intl.)|3072|MLI||0.000000|0.000000
3342|Greenville, NC, United States of America (PGV-Pitt-Greenville)|3073|PGV||0.000000|0.000000
2017|(RNO) Reno-Tahoe International, Reno, NV, United States|2687|RNO|8e6f543b-6306-4a4a-ad7e-379d293d3c16|39.498000|-119.768000
697|(EYW) Key West International, Key West, FL, United States|2431|EYW|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|24.556000|-81.759000
143|(AZR) Touat Cheik Sidi Mohamed Belkebir, Adrar, Algeria|1840|AZR|30d2521f-c8c9-4df5-a733-490b550193f4|27.837000|-0.186000
3215|(IMT) Ford, Iron Mountain, MI, United States|2941|IMT||45.813651|-88.118505
800|(FMO) Muenster - Osnabrueck International, Muenster, Germany|466|FMO|0d4b844f-7a74-4bd8-a19f-f15d634d6935|52.134000|7.685000
1719|(SIG) Fernando Luis Ribas Dominicci, San Juan, Puerto Rico|1300|SIG|9fc9bd61-0302-4f51-8cde-abc2e0d4680b|18.457000|-66.098000
2220|(VKO) Vnukovo International, Moscow, Russia|1557|VKO|576c23c3-4580-490c-9f63-4ae61de172e2|55.591000|37.261000
704|(ERC) Erzincan, Turkey|433|ERC|922b4adc-6701-4144-a223-f43be1584f73|39.710000|39.526000
3343|Appleton, WI, United States of America (ATW-Appleton Intl.)|3074|ATW||0.000000|0.000000
1840|(OLA) Brekstad, Orland, Norway|1049|OLA|204e736f-efc6-4e61-97c8-1e2bf5626562|63.699000|9.604000
2226|(MDC) Sam Ratulangi International, Manado, Indonesia|886|MDC|e8d59809-8738-469c-bec9-9b62403c452f|1.549000|124.926000
2443|(TRU) Capitan FAP Carlos Martinez de Pinillos International, Trujillo, Peru|1466|TRU|ec0d3714-51e4-4654-ae44-3b898a299a4b|-8.085000|-79.109000
